Aupres de l'ancienne ville de Lyon, du costé du Soleil couchant, il y a un païs nommé Forests, qui en sa petitesse contient ce qui est de plus rare au reste des Gaules:	Auprès de l’ancienne ville de Lyon, du côte du Soleil couchant, il y a un pays nommé Forez, qui en sa petitesse contient ce qui est de plus rare au reste des Gaules:
Car estant divisé en plaines & en montagnes, les unes & les autres sont si fertiles, & scituées en un air si temperé, que la terre y est capable de tout ce que peut desirer le laboureur.	Car étant divisé en plaines et en montagnes, les unes et les autres sont si fertiles, et situées en un air si tempéré, que la terre y est capable de tout ce que peut désirer le laboureur.
Au cœur du païs est le plus beau de la plaine, ceinte comme d'une forte muraille des monts assez voisins, & arrousée du grand fleuve de Loyre, qui prenant sa course assez pres de là, passe presque par le milieu, non point encor trop enflé ny orgueilleux, mais doux & paisible.	Au cœur du pays est le plus beau de la plaine, ceinte comme d’une forte muraille des monts assez voisins, et arrosée du grand fleuve de Loire, qui prenant sa course assez près de là, passe presque par le milieu, non point encor trop enflé ni orgueilleux, mais doux et paisible.
Plusieurs autres ruisseaux en divers lieux la vont baignant de leurs claires ondes:	Plusieurs autres ruisseaux en divers lieux la vont baignant de leurs claires ondes:
mais l'un des plus beaux est Lignon, qui vagabond en son cours, aussi bien que douteux en sa source, va serpentant ceste plaine depuis les hautes montagnes de Cervieres & de Charmasel, jusques à Feurs, où Loyre le recevant, & luy faisant perdre son nom propre, l'emporte pour tribut à l'Ocean.	mais l’un des plus beaux est Lignon, qui vagabond en son cours, aussi bien que douteux en sa source, va serpentant cette plaine depuis les hautes montagnes de Cervières et de Chalmazel, jusqu’à Feurs, où Loire le recevant, et lui faisant perdre son nom propre, l’emporte pour tribut à l’Océan.
Or sur les bords de ces delectables rivieres on a veu de tout temps quantité de Bergers, qui pour la bonté de l'air, la fertilité du rivage, & leur douceur naturelle, vivent avec autant de bonne fortune, qu'ils recognoissent peu la fortune.	Or sur les bords de ces délectables rivières on a vu de tout temps quantité de Bergers, qui pour la bonté de l’air, la fertilité du rivage, et leur douceur naturelle, vivent avec autant de bonne fortune, qu’ils reconnaissent peu la fortune.
Et croy qu'ils n'eussent deu envier le contentement du premier siecle;	Et crois qu’ils n’eussent dû envier le contentement du premier siècle;
si Amour leur eust aussi bien permis de conserver leur felicité, comme le Ciel leur en avoit esté veritablement prodigue.	si Amour leur eût aussi bien permis de conserver leur félicité, comme le Ciel leur en avait été véritablement prodigue.
Mais endormis en leur repos ils se sousmirent à ce flatteur enfant de l'oysiveté, qui tost apres changea son authorité en tyrannie.	Mais endormis en leur repos ils se soumirent à ce flatteur enfant de l’oisiveté, qui tôt après changea son autorité en tyrannie.
Celadon fut un de ceux qui plus vivement la ressentirent, espris tellement des perfections d'Astrée, que la haine de leurs parents ne peut l'empescher de se perdre entierement en elle.	Céladon fut un de ceux qui plus vivement la ressentirent, épris tellement des perfections d’Astrée, que la haine de leurs parents ne peut l’empêcher de se perdre entièrement en elle.
Il est vray que si en la perte de soy-mesme on peut faire quelque acquisition;	Il est vrai que si en la perte de soi-même on peut faire quelque acquisition;
dont on se doive contenter, il se peust dire heureux de s'estre perdu si à propos pour gaigner une chose de tant de valeur:	dont on se doive contenter, il se peut dire heureux de s’être perdu si à propos pour gagner une chose de tant de valeur:
car la belle Astrée asseurée de son amitié, ne voulut que l'ingratitude en fust le payement, ains plustost une reciproque affection, avec laquelle elle recevoit son amitié & ses services.	car la belle Astrée assurée de son amitié, ne voulut que l’ingratitude en fût le paiement, ains plutôt une réciproque affection, avec laquelle elle recevait son amitié et ses services.
"De sorte que si l'on veit dépuis quelque changement entre-eux, il faut croire que le Ciel le permit, seulement pour faire paroistre que ""rien n'est constant que l'inconstance durable, mesme en son changement""."	"De sorte que si l’on vit depuis quelque changement entre eux, il faut croire que le Ciel le permit, seulement pour faire paraître que ""rien n’est constant que l’inconstance durable, même en son changement""."
Car ayant vescu bien-heureux l'espace de trois ans, lors que moins ils craignoient le fascheux accident qui leur arriva, ils se virent poussez par les trahisons de Semyre, aux plus profondes infortunes de l'Amour:	Car ayant vécu bienheureux l’espace de trois ans, lorsque moins ils craignaient le fâcheux accident qui leur arriva, ils se virent poussés par les trahisons de Sémyre, aux plus profondes infortunes de l’Amour:
d'autant que Celadon desireux de cacher son affection, pour decevoir l'importunité de leurs parents, qui d'une haine entre-eux vieillie, interrompoient par toutes sortes d'artifices leurs desseins amoureux, s'efforçoit de monstrer que la recherche qu'il faisoit de ceste Bergere estoit plustost commune que particuliere.	d’autant que Céladon désireux de cacher son affection, pour décevoir l’importunité de leurs parents, qui d’une haine entre eux vieillie, interrompaient par toutes sortes d’artifices leurs desseins amoureux, s’efforçait de montrer que la recherche qu’il faisait de cette Bergère était plutôt commune que particulière.
Ruze vrayement assez bonne, si Semyre ne l'eust point malicieusement desguisée, fondant sur cette dissimulation la trahison dont il deçeut Astrée, & qu'elle paya dépuis avec tant d'ennuis, de regrets & de larmes.	Ruse vraiment assez bonne, si Sémyre ne l’eût point malicieusement déguisée, fondant sur cette dissimulation la trahison dont il déçut Astrée, et qu’elle paya depuis avec tant d’ennuis, de regrets et de larmes.
De fortune, ce jour l'Amoureux Berger s'estant levé fort matin pour entretenir ses pensées, laissant paistre l'herbe moins foulée à ses troupeaux, s'alla asseoir sur le bord de la tortuëuse riviere de Lignon, attendant la venuë de sa belle Bergere, qui ne tarda gueres d'y venir apres luy, car esveillée d'un soupçon trop cuisant, elle n'avoit peu clorre l'œil de toute la nuict.	De fortune, ce jour l’Amoureux Berger s’étant levé fort matin pour entretenir ses pensées, laissant paître l’herbe moins foulée à ses troupeaux, s’alla asseoir sur le bord de la tortueuse rivière de Lignon, attendant la venue de sa belle Bergère, qui ne tarda guère d’y venir après lui, car éveillée d’un soupçon trop cuisant, elle n’avait peu clore l’œil de toute la nuit.
A peine le Soleil commençoit de dorer le plus haut des montagnes d'Isoures & de Marcelly, quand le Berger apperçeut de loing un troupeau qu'il recogneut bien tost pour celuy d'Astrée:	À peine le Soleil commençait de dorer le plus haut des montagnes d’Isoure et de Marcilly, quand le Berger aperçut de loin un troupeau qu’il reconnut bientôt pour celui d’Astrée:
outre que Melampe, chien tant aymé de sa Bergere, aussi tost qu'il l'apperçeut, le vint follastrement caresser, encore recogneut-il la brebis plus cherie de sa maistresse, quoy qu'elle ne portast ce matin les rubans de diverses couleurs, qu'elle souloit avoir à la teste en façon de guirlande, parce que la Bergere atteinte de trop de desplaisir, ne s'estoit donné le loisir de l'agencer comme de coustume.	outre que Mélampe, chien tant aimé de sa Bergère, aussitôt qu’il l’aperçut, le vint folâtrement caresser, encore reconnut-il la brebis plus chérie de sa maîtresse, quoiqu’elle ne portât ce matin les rubans de diverses couleurs, qu’elle soulait avoir à la tête en façon de guirlande, parce que la Bergère atteinte de trop de déplaisir, ne s’était donné le loisir de l’agencer comme de coutume.
Elle venoit apres assez lentement, & comme on pouvoit juger à ses façons, elle avoit quelque chose en l'ame qui l'affligeoit beaucoup, & la ravissoit tellement en ses pensées, que fust par mégarde ou autrement, passant assez pres du Berger, elle ne tourna pas seulement les yeux vers le lieu où il estoit, & s'alla asseoir assez loing de là sur le bord de la riviere.	Elle venait après assez lentement, et comme on pouvait juger à ses façons, elle avait quelque chose en l’âme qui l’affligeait beaucoup, et la ravissait tellement en ses pensées, que fût par mégarde ou autrement, passant assez près du Berger, elle ne tourna pas seulement les yeux vers le lieu où il était, et s’alla asseoir assez loin de là sur le bord de la rivière.
Celadon sans y prendre garde, croyant qu'elle ne l'eust pas veu, & qu'elle l'allast chercher où il avoit accoustumé de l'attendre, r'assemblant ses brebis avec sa houlette, les chassa apres elle, qui desja s'estant assise contre un vieux tronc, le coude appuyé sur le genoüil, la jouë sur la main;	Céladon sans y prendre garde, croyant qu’elle ne l’eût pas vu, et qu’elle l’allât chercher où il avait accoutumé de l’attendre, rassemblant ses brebis avec sa houlette, les chassa après elle, qui déjà s’étant assise contre un vieux tronc, le coude appuyé sur le genou, la joue sur la main;
se soustenoit la teste, & demeuroit tellement pensive, que si Celadon n'eust esté plus qu'aveugle en son malheur, il eust bien aisément veu que ceste tristesse ne luy pouvoit proceder que de l'opinion du changement de son amitié;	se soutenait la tête, et demeurait tellement pensive, que si Céladon n’eût été plus qu’aveugle en son malheur, il eût bien aisément vu que cette tristesse ne lui pouvait procéder que de l’opinion du changement de son amitié;
tout autre desplaisir n'ayant assez de pouvoir pour luy causer de si tristes & profonds pensers.	tout autre déplaisir n’ayant assez de pouvoir pour lui causer de si tristes et profonds pensers.
"Mais d'autant qu'""un mal-heur inesperé est beaucoup plus malaisé à supporter""."	"Mais d’autant qu’""un malheur inespéré est beaucoup plus malaisé à supporter""."
Je croy que la fortune, pour luy oster toute sorte de resistance, le voulut ainsi assaillir inopinément.	Je crois que la fortune, pour lui ôter toute sorte de résistance, le voulut ainsi assaillir inopinément.
Ignorant doncques son prochain malheur, apres avoir choisi pour ses brebis le lieu plus commode pres de celles de sa Bergere, il luy vint donner le bonjour, plain de contentement de l'avoir rencontrée;	Ignorant donc son prochain malheur, après avoir choisi pour ses brebis le lieu plus commode près de celles de sa Bergère, il lui vint donner le bonjour, plein de contentement de l’avoir rencontrée;
à quoy elle respondit & de visage & de parole si froidement, que l'hyver ne porte point tant de froideurs ny de glaçons.	à quoi elle répondit et de visage et de parole si froidement, que l’hiver ne porte point tant de froideurs ni de glaçons.
Le Berger qui n'avoit pas accoustumé de la voir telle, se trouva d'abord fort estonné ;	Le Berger qui n’avait pas accoutumé de la voir telle, se trouva d’abord fort étonné;
& quoy qu'il ne se figurast la grandeur de sa disgrace telle qu'il l'esprouva peu apres, si est-ce que le doute d'avoir offensé ce qu'il aimoit, le remplit de si grands ennuis, que le moindre ne luy laissa aucune esperance de vie.	et quoiqu’il ne se figurât la grandeur de sa disgrâce telle qu’il l’éprouva peu après, si est-ce que le doute d’avoir offensé ce qu’il aimait, le remplit de si grands ennuis, que le moindre ne lui laissa aucune espérance de vie.
