SUR LES OUVRAGES DU REVEREND PERE MAIMBOURG, DE LA COMPAGNIE DE JESUS L A SUITE des ſaiſons & des longues années Agît ſi foiblement ſur les Ames bien nées, Que ces Nobles reſſors que l’honneur fait mouvoir:	SUR LES OUVRAGES DU REVEREND PERE MAIMBOURG, DE LA COMPAGNIE DE JESUS L A SUITE des saisons et des longues années Agît si faiblement sur les Ames bien nées, Que ces Nobles ressors que l'honneur fait mouvoir:
Les obligent toûjours à faire leur devoir. 	Les obligent toujours à faire leur devoir.
Elles n’ignorent pas que le Ciel favoriſe Dans un cœur genereux une haute entrepriſe Que s’il luy donne un feu qui jette un bel eclat Il ne veut pas auſſi qu’il en demeure ingrat. 	Elles n'ignorent pas que le Ciel favorise Dans un cœur généreux une haute entreprise Que s'il lui donne un feu qui jette un bel éclat Il ne veut pas aussi qu'il en demeure ingrat.
Il ſçait qu'une loüange eſt toûjours legitime Quand il faut diſcourir d'un ſûjet qu’on eſtime. 	Il sait qu'une louange est toujours légitime Quand il faut discourir d'un sujet qu'on estime.
Voir un rare merite!	Voir un rare mérite!
en connoître le fond, Manque de l'élever on luy fait un affront. 	en connaître le fond, Manque de l'élever on lui fait un affront.
Celuy qui peut commettre une faute ſemblable, plus il eſt éclairé, moins il eſt excuſable. 	Celui qui peut commettre une faute semblable, plus il est éclairé, moins il est excusable.
C'est un laſche mépris qui le rend criminel, 	C'est un lâche mépris qui le rend criminel, 
Et dont il doit ſe faire un reproche éternel. 	Et dont il doit se faire un reproche éternel.
Comme juſques icy par un beau privilege, Mon feu s’eſt conſervé dans la Glace & la Nége Je porte mon Genie à compoſer des Vers Pour le plus digne Auteur qui ſoit dans l'Univers, 	Comme jusques ici par un beau privilège, Mon feu s'est conservé dans la Glace et la Neige Je porte mon Génie à composer des Vers Pour le plus digne Auteur qui soit dans l'Univers, 
Et qui ſçait ſi ſouvent charmer ma ſolitude Par les rares Treſors qu’a produit ſon étude. 	Et qui sait si souvent charmer ma solitude Par les rares Trésors qu'a produit son étude.
Il eſt bien juſte auſſi qu'en ayant profité J'oſe le déclarer à la poſterité, Affin que luy diſant tout ce que mon cœur penſe, Je donne des effets de ma reconnoiſſance. 	Il est bien juste aussi qu'en ayant profité J'ose le déclarer à la  postérité, Afin que lui disant tout ce que mon cœur pense, Je donne des effets de ma reconnaissance.
Vous me permettrez donc ô Paintre ingenieux d’expoſer icy bas vos Portraits à nos Yeux, 	Vous me permettrez donc ô Peintre ingénieux d'exposer ici-bas vos Portraits à nos Yeux, 
Et de faire un recit de ce divin Ouvrage, Ou la Foy ſe maintient avec tant d’avantage;	Et de faire un récit de ce divin Ouvrage, Ou la Foi se maintient avec tant d'avantage;
mes Ou ſans diſpûte nous & freres Errans Pouvons nous accorder de tous nos differens, Ou la beauté de l'Art par de merveilleux charmes Peut-auſſi les combattre avec leurs propres Armes. 	mes Ou sans dispute nous et frères Errants Pouvons nous accorder de tous nos différents, Ou la beauté de l'Art par de merveilleux charmes Peut-aussi les combattre avec leurs propres Armes.
S'ils veulent avec nous agir de bonne foy Ce Synode étranger leur ſervira de Loy, Ils n’ont qu’à conſulter tous les points qu’il décide Pour ſecoüer le joug de l'Erreur qui les guide. 	S'ils veulent avec nous agir de bonne foi Ce Synode étranger leur servira de Loi, Ils n'ont qu'à consulter tous les points qu'il décide Pour secouer le joug de l'Erreur qui les guide.
Que vous exprimez bien l’énorme impieté Qui voulut s’oppoſer à la Divinité, Quand par un attentat ſi plain de calomnie Elle oza déchirer la grandeur infinie, D'un Fils qui dans ſon Eſtre à ſon Pere eſt égal 	Que vous exprimez bien l'énorme impiété Qui voulut s'opposer à la Divinité, Quand par un attentat si plain de calomnie Elle osa déchirer la grandeur infinie, D'un Fils qui dans son Être à son Père est égal 
Et qui Dieu comme luy ſçait le bien & le mal. 	Et qui Dieu comme lui sait le bien et le mal.
Quoy falloit-il Seigneur qu’une telle inſolence Aprés tant de bien-faits fût vôtre recompenſe!	Quoi fallait-il Seigneur qu'une telle insolence Après tant de bien-faits fût votre récompense!
Vous quittez vôtre Pere & ſortez de ſon ſein Affin d’executer un étrange deſſein. 	Vous quittez vôtre Père et sortez de son sein Afin d'executer un étrange dessein.
Vous eſtes un Treſor une ſource feconde Oui ſe vient épuiſer pour le Salut du Monde, Vous venez vous faire Homme affin qu'étant mortel, Vous ſoyez icy-bas la victime & l’Autel. 	Vous êtes un Trésor une source féconde Oui se vient épuiser pour le Salut du Monde, Vous venez vous faire Homme afin qu'étant mortel, Vous soyez ici-bas la victime et l'Autel.
C’eſt ce parfait amour qui parmy nous vous meine Pour redonner la vie à la nature humaine, 	C'est ce parfait amour qui parmi nous vous mène Pour redonner la vie à la nature humaine, 
Et cependant on voit une race d’Enfer qui veut vous abolir par le ſang & le fer. 	Et cependant on voit une race d'Enfer qui veut vous abolir par le sang et le fer.
MAIMBOURG vous en croyez tout ce qu’il en faut croire C’eſt par vous que le Ciel nous en donne l’hiſtoire. 	MAIMBOURG vous en croyez tout ce qu'il en faut croire C'est par vous que le Ciel nous en donne l'histoire.
Il falloit maintenant avoir vôtre pinceau Pour montrer à nos yeux un ſi rate Tableau. 	Il fallait maintenant avoir vôtre pinceau Pour montrer à nos yeux un si rate Tableau.
Que la France eſt heureuſe & vôtre Compagnie?	Que la France est heureuse et vôtre Compagnie?
De poſſeder en vous un ſi puiſſant Genie, Ouy!	De posséder en vous un si puissant Génie, Oui!
nôtre Egliſe méme a lieu de vous bénir Puiſqu'elle a tant de part dans vôtre ſouvenir, Elle promet auſſi iuſqu’à l’afin des aages de vous recompenſer par ſes divins Suffrages. 	nôtre Église même a lieu de vous bénir Puisqu'elle a tant de part dans vôtre souvenir, Elle promet aussi jusqu'à l'afin des âges de vous récompenser par ses divins Suffrages.
Comme elle eſt équitable avec tant de pouvoir, Elle ne peut manquer à ce juſte devoir. 	Comme elle est équitable avec tant de pouvoir, Elle ne peut manquer à ce juste devoir.
