QVelque approbation qu'ait eu cette Hiſtoire dans les lectures qu'on en a faites, l'Autheur n'a pu ſe reſoudre à ſe declarer;	QUelque approbation qu’ait eu cette Histoire dans les lectures qu’on en a faites, l’Auteur n’a pu se résoudre à se déclarer;
il a craint que ſon nom ne diminuaſt le ſuccez de ſon Livre.	il a craint que son nom ne diminuât le succès de son Livre.
Il ſçait par experience, que l’on condamne quelquefois les Ouvrages ſur la mediocre opinion qu'on a de l'Autheur, & il ſçait außi que la reputation de l'Autheur donne ſouvent du prix aux Ouvrages.	Il sait par expérience, que l’on condamne quelquefois les Ouvrages sur la médiocre opinion qu’on a de l’Auteur, et il sait aussi que la réputation de l’Auteur donne souvent du prix aux Ouvrages.
Il demeure donc dans l'obſcurité où il eſt, pour laiſſer les jugemens plus libres & plus équitables, & il ſe montrera neantmoins ſi cette Hiſtoire eſt außi agreable au Public que je l'eſpere.	Il demeure donc dans l’obscurité où il est, pour laisser les jugements plus libres et plus équitables, et il se montrera néanmoins si cette Histoire est aussi agréable au Public que je l’espère.
LA magnificence & la galanterie n’ont jamais paru en France avec tant d’éclat, que dans les dernieres années du regne de Henry ſecond.	LA magnificence et la galanterie n’ont jamais paru en France avec tant d’éclat, que dans les dernières années du règne de Henri second.
Ce Prince eſtoit galand, bien fait, & amoureux, quoy que ſa paſſion pour Diane de Poitiers, Ducheſſe de Valentinois, euſt commencé il y avoit plus de vingt ans, elle n’en eſtoit pas moins violente, & il n’en donnoit pas des témoignages moins éclatans.	Ce Prince était galant, bien fait, et amoureux, quoi que sa passion pour Diane de Poitiers, Duchesse de Valentinois, eût commencé il y avait plus de vingt ans, elle n’en était pas moins violente, et il n’en donnait pas des témoignages moins éclatants.
Comme il reüſſiſſoit admirablement dans tous les exercices du corps, il en faiſoit une de ſes plus grandes occupations.	Comme il réussissait admirablement dans tous les exercices du corps, il en faisait une de ses plus grandes occupations.
C’eſtoit tous les jours des parties de chaſſe & de paulme, des balets, des courſes de bagues, ou de ſemblables divertiſſemens;	C’était tous les jours des parties de chasse et de paume, des ballets, des courses de bagues, ou de semblables divertissements;
les couleurs & les chiffres de Madame de Valentinois paroiſſoient par tout, & elle paroiſſoit elle meſme avec tous les ajuſtemens que pouvoit avoit Mademoiſelle de la Marck, ſa petite fille, qui eſtoit alors à marier.	les couleurs et les chiffres de Madame de Valentinois paraissaient partout, et elle paraissait elle-même avec tous les ajustements que pouvait avait Mademoiselle de la Marck, sa petite-fille, qui était alors à marier.
La preſence de la Reine autoriſoit la ſienne:	La présence de la Reine autorisait la sienne:
Cette Princeſſe eſtoit belle, quoi qu'elle euſt paſſé la premiere jeuneſſe;	Cette Princesse était belle, quoi qu’elle eût passé la première jeunesse;
elle aimoit la grandeur, la magnificence, & les plaiſirs.	elle aimait la grandeur, la magnificence, et les plaisirs.
Le Roy l'avoit épouſée lors qu'il eſtoit encore Duc d’Orleans, & qu’il avoit pour aiſné le Dauphin, qui mourut à Tournon;	Le Roi l’avait épousée lorsqu’il était encore Duc d’Orléans, et qu’il avait pour aîné le Dauphin, qui mourut à Tournon;
Prince, que ſa naiſſance & ſes grandes qualitez deſtinoient à remplir dignement la place du Roy François premier, ſon pere.	Prince, que sa naissance et ses grandes qualités destinaient à remplir dignement la place du Roi François premier, son père.
L'humeur ambitieuſe de la Reine luy faiſoit trouver une grande douceur à regner;	L’humeur ambitieuse de la Reine lui faisait trouver une grande douceur à régner;
il ſembloit qu'elle ſouffriſt ſans peine l’attachement du Roy pour la Ducheſſe de Valentinois, & elle n’en témoignoit aucune jalouſie;	il semblait qu’elle souffrît sans peine l’attachement du Roi pour la Duchesse de Valentinois, et elle n’en témoignait aucune jalousie;
mais elle avoit une ſi profonde diſſimulation, qu’il eſtoit difficile de juger de ſes ſentimens, & la politique l'obligeoit d’approcher cette Ducheſſe de ſa perſonne, afin d’en approcher auſſi le Roy.	mais elle avait une si profonde dissimulation, qu’il était difficile de juger de ses sentiments, et la politique l’obligeait d’approcher cette Duchesse de sa personne, afin d’en approcher aussi le Roi.
Ce Prince aimoit le commerce des femmes, meſme de celles dont il n’eſtoit pas amoureux;	Ce Prince aimait le commerce des femmes, même de celles dont il n’était pas amoureux;
Il demeuroit tous les jours chez la Reine à l’heure du Cercle, où tout ce qu’il y avoit de plus beau, & de mieux fait de l’un & de l’autre ſexe, ne manquoit pas de ſe trouver.	Il demeurait tous les jours chez la Reine à l’heure du Cercle, où tout ce qu’il y avait de plus beau, et de mieux fait de l’un et de l’autre sexe, ne manquait pas de se trouver.
Jamais Cour n'a eü tant de belles perſonnes, & d’hommes admirablement bien faits, & il ſembloit que la nature euſt pris plaiſir à placer, ce qu'elle donne de plus beau dans les plus grandes Princeſſes, & dans les plus grands Princes:	Jamais Cour n’a eu tant de belles personnes, et d’hommes admirablement bien faits, et il semblait que la nature eût pris plaisir à placer, ce qu’elle donne de plus beau dans les plus grandes Princesses, et dans les plus grands Princes:
Madame Elizabeth de France, qui fut, depuis Reine d'Eſpagne, commençoit à faire paroître un eſprit ſurprenant, & cette incomparable beauté qu'il luy a eſté ſi funeſte.	Madame Élisabeth de France, qui fut, depuis Reine d’Espagne, commençait à faire paraître un esprit surprenant, et cette incomparable beauté qu’il lui a été si funeste.
Marie Stuart Reine d'Ecoſſe, qui venoit d’épouſer Monſieur le Dauphin, & qu’on appelait la Reine Dauphine, eſtoit une personne parfaite, pour l’eſprit & pour le corps:	Marie Stuart Reine d’Écosse, qui venait d’épouser Monsieur le Dauphin, et qu’on appelait la Reine Dauphine, était une personne parfaite, pour l’esprit et pour le corps:
