Ie ſuis le plus embaraſſé homme du monde, lors qu'il me faut dédier vn Liure, & ie me trouue ſi peu fait au ſtyle d'Epiſtre Dedicatoire, que ie ne ſçay par où ſortir de celle-cy.	Je suis le plus embarrassé homme du monde, lors qu’il me faut dédier un Livre, et je me trouve si peu fait au style d’Épître Dédicatoire, que je ne sais par où sortir de celle-ci.
Vn autre Autheur, qui ſeroit en  ma place, trouueroit d’abord cent belles choſes à dire de VOSTRE ALTESSE ROYALE, ſur le titre de L’ECOLE DES FEMMES, & l'offre qu'il vous en feroit.	Un autre Auteur, qui serait en ma place, trouverait d’abord cent belles choses à dire de VOSTRE ALTESSE ROYALE, sur le titre de L’ÉCOLE DES FEMMES, et l’offre qu’il vous en ferait.
Mais pour moy, MADAME, ie vous auoüe mon faible.	Mais pour moi, MADAME, je vous avoue mon faible.
Ie ne ſçay point cét art de trouuer des rapports entre des choſes ſi peu proportionnées;	Je ne sais point cet art de trouver des rapports entre des choses si peu proportionnées;
& quelques belles lumieres, que mes Confreres les Autheurs me donnent tous les iours ſur de pareils ſujets, ie ne voy point ce que VOSTRE ALTESSE ROYALE pourroit auoir à démeſler auec la Comedie que ie luy preſente.	et quelques belles lumières, que mes Confrères les Auteurs me donnent tous les jours sur de pareils sujets, je ne vois point ce que VOTRE ALTESSE ROYALE pourrait avoir à démêler avec la Comédie que je lui présente.
On n'eſt pas en peine, ſans doute, comment il faut faire pour vous loüer.	On n’est pas en peine, sans doute, comment il faut faire pour vous louer.
La matiere, MADAME, ne ſaute que trop aux yeux, & de quelque coſté qu’on vous regarde, on rencontre Gloire ſur Gloire, & qualitez ſur qualitez.	La matière, MADAME, ne saute que trop aux yeux, et de quelque côté qu’on vous regarde, on rencontre Gloire sur Gloire, et qualités sur qualités.
Vous en auez, MADAME, du coſté du rang, & de la naiſſance, qui vous font reſpecter de toute la terre.	Vous en avez, MADAME, du côté du rang, et de la naissance, qui vous font respecter de toute la terre.
Vous en auez du coſté des Graces, & de l'Eſprit, & du Corps, qui vous font admirer de toutes les perſonnes, qui vous voyent.	Vous en avez du côté des Grâces, et de l’Esprit, et du Corps, qui vous font admirer de toutes les personnes, qui vous voient.
Vous en auez du coſté de l'ame, qui, ſi l'on oſe parler ainſi, vous font aymer de tous ceux qui ont l'honneur d'approcher de vous:	Vous en avez du côté de l’âme, qui, si l’on ose parler ainsi, vous font aimer de tous ceux qui ont l’honneur d’approcher de vous:
Ie veux dire cette douceur pleine de Charmes, dont vous daignez temperer la fierté des grands titres que vous portez;	Je veux dire cette douceur pleine de Charmes, dont vous daignez tempérer la fierté des grands titres que vous portez;
cette bonté toute obligeante;	cette bonté toute obligeante;
cette affabilité genereuſe, que vous faites paroiſtre pour tout le monde:	cette affabilité généreuse, que vous faites paraître pour tout le monde:
Et ce ſont particulierement ces dernieres pour qui ie ſuis, & dont ie ſens fort bien que ie ne me pourray taire quelque iour.	Et ce sont particulièrement ces dernières pour qui je suis, et dont je sens fort bien que je ne me pourrai taire quelque jour.
Mais encore vne fois, MADAME, ie ne ſçay point le biais de faire entrer icy des veritez ſi éclatantes, & ce ſont choſes, à mon aduis, & d’vne trop vaſte eſtendüe, & d’vn merite trop releué, pour les vouloir renfermer dans vne Epiſtre, & les meſler auec des bagatelles.	Mais encore une fois, MADAME, je ne sais point le biais de faire entrer ici des vérités si éclatantes, et ce sont choses, à mon avis, et d’une trop vaste étendue, et d’un mérite trop relevé, pour les vouloir renfermer dans une Épître, et les mêler avec des bagatelles.
Tout bien conſideré, MADAME, Ie ne voy rien a faire icy pour moy, que de vous Dédier ſimplement ma Comedie, & de vous aſſeurer auec tout le reſpect, qu'il m'eſt poßible, que ie ſuis de VOSTRE ALTESSE ROYALE,	Tout bien considéré, MADAME, Je ne vois rien a faire ici pour moi, que de vous Dédier simplement ma Comédie, et de vous assurer avec tout le respect, qu’il m’est possible, que je suis de VOTRE ALTESSE ROYALE,
MADAME, Le tres-humble, tres-obeiſſant, & tres-obligé ſeruiteur I.B. MOLIERE.	MADAME, Le très-humble, très obéissant, et très obligé serviteur J.B. MOLIÈRE.
BIEN des gens ont frondé d’abord cette Comedie:	BIEN des gens ont frondé d’abord cette Comédie:
